id,ranking,dish,name,count,stars,full_address
1296,32,egg foo young,Asian Kitchen,0.07142857142857142,3.0,449 State St Capitol Madison  WI 53703
1297,33,egg foo young,Gourmet House of Hong Kong,0.06666666666666667,3.5,1438 E McDowell Rd Phoenix  AZ 85006
1298,34,egg foo young,Golden Wok Chinese Restaurant,0.06666666666666667,3.5,4651 E Cactus Rd Phoenix  AZ 85032
1299,35,egg foo young,Mister Wong,0.06666666666666667,4.0,10627 N 19th Ave Phoenix  AZ 85029
1300,36,egg foo young,Chen & Wok,0.06666666666666667,3.5,3431 W Thunderbird Rd Phoenix  AZ 85053
1301,37,egg foo young,China Jade,0.0625,4.0,825 W Baseline Rd Ste 7 Tempe  AZ 85283
1302,38,egg foo young,The Lotus,0.058823529411764705,3.5,215 S Water St Henderson  NV 89015
1303,39,egg foo young,China A GoGo,0.058823529411764705,4.0,10140 W Tropicana Ave Ste 123 Spring Valley Las Vegas  NV 89147
1304,40,egg foo young,Good China Restaurant,0.05555555555555555,4.0,6544 W Thomas Rd Ste 38 Phoenix  AZ 85033
1305,41,egg foo young,Golden Dragon Chinese Cuisine,0.05263157894736842,3.5,6120 W Tropicana Ave Las Vegas  NV 89103
1306,42,egg foo young,Joyful Chinese Dining,0.05,3.5,9699 N Hayden Rd Scottsdale  AZ 85258
1307,43,egg foo young,China China Restaurant,0.05,4.0,1034 E Main St Mesa  AZ 85203
1308,44,egg foo young,J & M Chinese Cuisine Restaurant,0.05,4.0,1035 N Ellsworth Rd Mesa  AZ 85207
1309,45,egg foo young,Double 10,0.05,4.5,3306 A University Ave Madison  WI 53705
1310,46,egg foo young,Sing High Chop Suey House,0.047619047619047616,3.0,27 W Madison St Phoenix  AZ 85003
1311,47,egg foo young,Golden China Chinese Cuisine,0.047619047619047616,3.5,3830 E Flamingo Rd Ste E4 Eastside Las Vegas  NV 89121
1312,48,egg foo young,Autumn Court Chinese Restaurant,0.046511627906976744,3.5,3752 E Indian School Rd Phoenix  AZ 85018
1313,49,egg foo young,King Wok,0.045454545454545456,3.5,860 E Warner Rd Ste 102 Gilbert  AZ 85296
1314,50,egg foo young,China a Go Go,0.045454545454545456,4.0,170 N Boulder Hwy Ste 100 Henderson  NV 89015
1315,51,egg foo young,Asian Grill,0.043478260869565216,4.5,10325 E Riggs Rd Ste 112 Sun Lakes  AZ 85248
1316,52,egg foo young,Hunan Express Chinese Delivery,0.043478260869565216,3.0,818 W Broadway Rd Ste 101 Tempe  AZ 85282
1317,53,egg foo young,Sun Asian Kitchen,0.041666666666666664,3.5,2070 E Baseline Rd Ste D112 Phoenix  AZ 85073
1318,54,egg foo young,Jade Palace,0.03773584905660377,4.0,23623 N Scottsdale Rd Scottsdale  AZ 85255
1319,55,egg foo young,Beijing Restaurant,0.034482758620689655,4.0,2040 S Alma School Rd Ste 13 Chandler  AZ 85286
1320,56,egg foo young,Chopstix,0.03225806451612903,3.5,2381 E Windmill Ln Southeast Las Vegas  NV 89123
1321,57,egg foo young,Diamond Chinese Restaurant,0.029411764705882353,4.0,3449 Industrial Rd Las Vegas  NV 89109
1322,58,egg foo young,New Asian Star,0.025,4.0,2755 S 99th Ave Ste 102 Tolleson  AZ 85353
1323,59,egg foo young,J & K Gourmet,0.024390243902439025,4.0,2540 S Val Vista Dr Ste 106 Gilbert  AZ 85296
1324,60,egg foo young,The Prime Chinese Restaurant,0.02127659574468085,4.0,24 W Camelback Rd Ste H Phoenix  AZ 85013
1325,61,egg foo young,George and Sons,0.020833333333333332,4.5,3049 W Agua Fria Fwy Phoenix  AZ 85027
1326,62,egg foo young,Jasmine Express,0.0196078431372549,3.0,5546 Camino Al Norte North Las Vegas  NV 89031
1327,63,egg foo young,Siu Wok,0.0196078431372549,3.5,3815 N Central Ave Ste A Phoenix  AZ 85012
1328,64,egg foo young,Dragon Palace,0.017857142857142856,4.0,13825 N 32nd St Phoenix  AZ 85032
1329,65,egg foo young,Buffet @ Asia,0.017857142857142856,3.0,9901 Eastern Ave Ste 110 Southeast Las Vegas  NV 89183
1330,66,egg foo young,Hong Kong Gourmet Buffet,0.017543859649122806,3.5,4909 E Chandler Blvd Phoenix  AZ 85048
1331,67,egg foo young,Chino Bandido,0.017341040462427744,3.5,1825 W Chandler Blvd Chandler  AZ 85224
1332,68,egg foo young,Krazy Buffet,0.015873015873015872,3.5,8095 W Sahara Ave Westside Las Vegas  NV 89117
1333,69,egg foo young,Kung Fu Thai & Chinese Restaurant,0.014814814814814815,3.5,3505 S Valley View Blvd Chinatown Las Vegas  NV 89103
1334,70,egg foo young,Desert Jade,0.014705882352941176,4.0,3215 E Indian School Rd Phoenix  AZ 85018
1335,71,egg foo young,Big Buddha,0.012048192771084338,4.0,16572 W Greenway Rd Ste 115 Surprise  AZ 85388
1336,72,egg foo young,China Chili,0.006711409395973154,4.0,302 E Flower St Phoenix  AZ 85012
1337,73,egg foo young,Chino Bandido,0.0042643923240938165,4.0,15414 N 19th Ave Ste K Phoenix  AZ 85023
1338,1,bean sprouts,Teriwoki,1.5,3.0,9500 S Eastern Ave Ste 150 Southeast Las Vegas  NV 89123
1339,2,bean sprouts,Lotus Chinese Restaurant & Lounge,0.5,3.5,215 S Water St Henderson  NV 89015
1340,3,bean sprouts,Kwan & Wok Chinese Restaurant,0.2,3.0,1702 W Camelback Rd Phoenix  AZ 85015
1341,4,bean sprouts,Yum Yum HK Diner,0.16666666666666666,3.5,13 W Richmond St Newington Edinburgh EH8 9EF
1342,5,bean sprouts,China Harvest Buffet,0.14285714285714285,3.0,12407 N 28th Dr Phoenix  AZ 85029
1343,6,bean sprouts,Wok On In,0.125,3.0,1040 E Flamingo Ave Ste F Eastside Las Vegas  NV 89119
1344,7,bean sprouts,Nam's Noodle & Karaoke Bar,0.1,3.0,1336 Regent St Greenbush Madison  WI 53715
1345,8,bean sprouts,Gourmet Wok,0.1,3.0,7638 Westcliff Dr Westside Las Vegas  NV 89145
1346,9,bean sprouts,Island Malaysian Cuisine Halal,0.09722222222222222,4.0,5115 Spring Mountain Rd Ste 217 Chinatown Las Vegas  NV 89103
1347,10,bean sprouts,Stir Fry Paradise,0.09523809523809523,4.0,6661 W Bell Rd Ste 101B Glendale  AZ 85308
1348,11,bean sprouts,Dragon House,0.09090909090909091,3.0,4180 S Jones Blvd Ste 1-2 Las Vegas  NV 89103
1349,12,bean sprouts,Emperor's Garden,0.08333333333333333,2.0,4215 Spring Mountain Rd Ste B203 Chinatown Las Vegas  NV 89102
1350,13,bean sprouts,Kwan's Sampan,0.08333333333333333,2.5,1927 N Gilbert Rd Mesa  AZ 85203
1351,14,bean sprouts,Saigon Saigon,0.08333333333333333,3.5,14 S St Andrew St New Town Edinburgh EH2 2AZ
1352,15,bean sprouts,Dong Phuong Saigon Bowl,0.07692307692307693,3.0,8123 E Roosevelt St Scottsdale  AZ 85257
1353,16,bean sprouts,China A Go Go,0.07142857142857142,3.5,2591 Anthem Village Dr Anthem Henderson  NV 89052
1354,17,bean sprouts,China Pearl Chinese Restaurant,0.06666666666666667,4.0,3861 E Baseline Rd Gilbert  AZ 85234
1355,18,bean sprouts,Mister Wong,0.06666666666666667,4.0,10627 N 19th Ave Phoenix  AZ 85029
1356,19,bean sprouts,101 Asian Buffet,0.06666666666666667,3.0,20440 N 27th Ave Phoenix  AZ 85027
1357,20,bean sprouts,Lychee Inn,0.0625,4.0,1138 E Baseline Rd Tempe  AZ 85283
1358,21,bean sprouts,The Lotus,0.058823529411764705,3.5,215 S Water St Henderson  NV 89015
1359,22,bean sprouts,Shaanxi Gourmet,0.058823529411764705,3.5,3400 S Jones Blvd Ste 16 Las Vegas  NV 89146
1360,23,bean sprouts,New Asian Kitchen,0.05555555555555555,4.0,4231 W Bell Road Phoenix  AZ 85053
1361,24,bean sprouts,Pei Wei Asian Diner,0.047619047619047616,3.5,1085 W Queen Creek Rd Suite 1 Chandler  AZ 85248
1362,25,bean sprouts,Little Dumpling Chinese & Thai Cuisine,0.045454545454545456,3.0,6572 N Decatur Blvd Ste 120 Las Vegas  NV 89131
1363,26,bean sprouts,The Clever Koi,0.045454545454545456,4.0,4236 N Central Ave Phoenix  AZ 85012
1364,27,bean sprouts,Wah Kee Wonton Noodle,0.041666666666666664,3.5,600 Williamson St Ste E Williamson - Marquette Madison  WI 53703
1365,28,bean sprouts,Grand China,0.041666666666666664,3.5,75 E Horizon Ridge Pkwy Ste 120 Henderson  NV 89002
1366,29,bean sprouts,Henry's Taiwan Kitchen,0.041666666666666664,3.5,119 E Southern Ave Tempe  AZ 85282
1367,30,bean sprouts,Jasmine Express,0.0392156862745098,3.0,5546 Camino Al Norte North Las Vegas  NV 89031
1368,31,bean sprouts,Mu Shu Asian Grill,0.038461538461538464,4.5,1502 W Thomas Rd Phoenix  AZ 85015
1369,32,bean sprouts,Little Dumpling,0.03571428571428571,3.0,180 S Stephanie St Henderson  NV 89012
1370,33,bean sprouts,Shangri-La Chinese,0.03571428571428571,4.0,2855 W Cactus Rd Phoenix  AZ 85029
1371,34,bean sprouts,Yunnan Garden,0.03571428571428571,4.0,3934 Schiff Dr Chinatown Las Vegas  NV 89103
1372,35,bean sprouts,Maxim Restaurant,0.03529411764705882,4.0,3424 N 19th Ave Phoenix  AZ 85015
1373,36,bean sprouts,Tottie's Asian Fusion,0.03488372093023256,4.0,6204 N Scottsdale Rd Ste 106 Paradise Valley  AZ 85253
1374,37,bean sprouts,China One,0.034482758620689655,4.0,921 S Rainbow Blvd Westside Las Vegas  NV 89145
1375,38,bean sprouts,Miu's Cuisine,0.034482758620689655,4.0,2314 E Apache Blvd Tempe  AZ 85281
1376,39,bean sprouts,Noodle Pot,0.033707865168539325,3.5,4215 Spring Mountain Rd Ste B112 Chinatown Las Vegas  NV 89102
1377,40,bean sprouts,Noodle Shop,0.03333333333333333,2.0,Mandalay Bay Resort & Casino 3950 S Las Vegas Boulevard The Strip Las Vegas  NV 89109
1378,41,bean sprouts,Chopstix,0.03225806451612903,3.5,2381 E Windmill Ln Southeast Las Vegas  NV 89123
1379,42,bean sprouts,Pei Wei Asian Diner,0.03125,3.0,1825 Guadalupe Suite F-112 Tempe  AZ 85283
1380,43,bean sprouts,Zine Noodles Dim Sum,0.03125,3.0,The Palazzo 3325 Las Vegas Blvd S The Strip Las Vegas  NV 89109
1381,44,bean sprouts,Golden Gate Chinese Restaurant,0.03076923076923077,4.0,2640 W Baseline Rd Mesa  AZ 85202
1382,45,bean sprouts,Desert Jade,0.029411764705882353,4.0,3215 E Indian School Rd Phoenix  AZ 85018
1383,46,bean sprouts,Shanghai Buffet,0.029411764705882353,3.0,4201 W Bell Rd Phoenix  AZ 85053
1384,47,bean sprouts,Cafe Noodle & Chinese Barbeque,0.02857142857142857,3.5,4355 Spring Mountain Rd Chinatown Las Vegas  NV 89102
1385,48,bean sprouts,China One,0.02857142857142857,3.5,11710 W Charleston Blvd Ste 140 Summerlin Las Vegas  NV 89138
1386,49,bean sprouts,Tao Garden,0.02631578947368421,4.0,2050 N Alma School Rd Chandler  AZ 85224
1387,50,bean sprouts,Thai Style Noodle House 2,0.02608695652173913,4.0,5135 S Fort Apache Ave Ste 125 Spring Valley Las Vegas  NV 89148
1388,51,bean sprouts,HK Star,0.02564102564102564,3.5,3400 S Jones Blvd Ste # 15 Chinatown Las Vegas  NV 89146
1389,52,bean sprouts,Pho Chandler,0.025210084033613446,4.0,4055 S Arizona Ave Ste 8 Chandler  AZ 85248
1390,53,bean sprouts,Orient House,0.025,4.0,626 S Park St Greenbush Madison  WI 53715
1391,54,bean sprouts,Szechwan Garden,0.025,4.0,5055 W Ray Rd Ste 1 Chandler  AZ 85226
1392,55,bean sprouts,Food Express Chinese Restaurant,0.022727272727272728,4.0,2003 S Decatur Blvd Ste B Westside Las Vegas  NV 89102
1393,56,bean sprouts,Gourmet House of Hong Kong,0.022222222222222223,3.5,1438 E McDowell Rd Phoenix  AZ 85006
1394,57,bean sprouts,Dragon Express,0.02,4.0,1125 W Baseline Rd Mesa  AZ 85210
1395,58,bean sprouts,Mekong Palace,0.02,3.5,66 S Dobson Rd Ste 120 Mesa  AZ 85202
1396,59,bean sprouts,Asian Island,0.0196078431372549,4.0,14870 N Northsight Blvd Ste 103 Scottsdale  AZ 85260
1397,60,bean sprouts,Pho Kim Long,0.01878612716763006,3.5,4029 Spring Mountain Rd Chinatown Las Vegas  NV 89102
1398,61,bean sprouts,Thai House Restaurant,0.018691588785046728,3.5,9850 S Maryland Pkwy Ste 17 Southeast Las Vegas  NV 89123
1399,62,bean sprouts,Bangkok 9 Thai-Chinese Food,0.018518518518518517,3.5,663 N Stephanie St Henderson  NV 89014
1400,63,bean sprouts,Wo Fat,0.017857142857142856,3.5,3700 E Desert Inn Rd Ste 1 Eastside Las Vegas  NV 89121
1401,64,bean sprouts,Wendy's Noodle Cafe,0.014492753623188406,4.0,3401 S Jones Blvd Chinatown Las Vegas  NV 89146
1402,65,bean sprouts,Ocha Cuisine,0.014285714285714285,4.0,1201 Las Vegas Blvd S Downtown Las Vegas  NV 89104
1403,66,bean sprouts,Ichiban Sichuan,0.014084507042253521,4.0,610 S Park St Greenbush Madison  WI 53715
1404,67,bean sprouts,Cafe Ga Hyang,0.0136986301369863,4.0,4362 W. Olive Ave Glendale  AZ 85302
1405,68,bean sprouts,Szechwan Palace,0.012987012987012988,3.5,Cofco Chinese Cultural Center 668 N 44th St  Ste 108 Phoenix  AZ 85008
1406,69,bean sprouts,Simi's Cafe,0.012048192771084338,4.5,2401 E Baseline Rd Ste 118 Gilbert  AZ 85234
1407,70,bean sprouts,Cyclo Vietnamese Cuisine,0.011627906976744186,3.5,1919 W Chandler Blvd Chandler  AZ 85224
1408,71,bean sprouts,Great Bao,0.010638297872340425,4.5,Las Vegas  NV 89103
1409,72,bean sprouts,China King,0.01,3.5,1050 W Ray Rd Chandler  AZ 85224
1410,73,bean sprouts,Noodles,0.00966183574879227,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
1411,74,bean sprouts,Ping Pang Pong,0.009569377990430622,3.5,4000 W Flamingo Rd 4000 W Flamingo Rd Las Vegas  NV 89103
1412,75,bean sprouts,Hue Thai,0.009523809523809525,3.5,5115 Spring Mountain Rd Ste 223 Chinatown Las Vegas  NV 89146
1413,76,bean sprouts,KJ Kitchen,0.007575757575757576,3.5,5960 Spring Mountain Rd Chinatown Las Vegas  NV 89146
1414,77,bean sprouts,Kung Fu Thai & Chinese Restaurant,0.007407407407407408,3.5,3505 S Valley View Blvd Chinatown Las Vegas  NV 89103
1415,78,bean sprouts,Red 8,0.006711409395973154,3.5,3131 Las Vegas Blvd S The Strip Las Vegas  NV 89109
1416,79,bean sprouts,Tott's Asian Diner,0.005847953216374269,4.0,4030 W Ray Rd Ste 1 Chandler  AZ 85226
1417,80,bean sprouts,Asian Cafe Express,0.005494505494505495,4.5,1911 W Main St Ste 3 Mesa  AZ 85201
1418,81,bean sprouts,Asian BBQ & Noodles,0.005434782608695652,4.0,3400 S Jones Blvd Ste 5C Chinatown Las Vegas  NV 89146
1419,1,chicken lettuce wraps,Pei Wei Asian Diner,0.25,3.0,742 E Glendale Suite 110 Phoenix  AZ 85020
1420,2,chicken lettuce wraps,China One,0.1111111111111111,3.0,2447 E Tropicana Ave Ste 13A Southeast Las Vegas  NV 89121
1421,3,chicken lettuce wraps,Hao,0.1111111111111111,3.5,11849 N Saguaro Blvd Fountain Hills  AZ 85268
1422,4,chicken lettuce wraps,Ling and Louie's Kitchen,0.10526315789473684,3.0,2502 E Camelback Rd Phoenix  AZ 85016
1423,5,chicken lettuce wraps,P F Chang's China Bistro,0.08333333333333333,3.0,2237 Deming Way Middleton  WI 53562
1424,6,chicken lettuce wraps,P F Chang's China Bistro,0.07692307692307693,3.0,Kierland Commons 7132 E Greenway Pkwy Scottsdale  AZ 85254
1425,7,chicken lettuce wraps,Good China Restaurant,0.06666666666666667,3.5,9180 W Union Hills Dr Peoria  AZ 85382
1426,8,chicken lettuce wraps,Chen's Chinese Bistro,0.06666666666666667,4.0,5341 S Superstition Mountain Dr Gold Canyon  AZ 85218
1427,9,chicken lettuce wraps,Wok Up,0.058823529411764705,3.5,1275 E Baseline Rd Ste 106 Gilbert  AZ 85233
1428,10,chicken lettuce wraps,Little Buddha Restaurant & Sushi Bar,0.05319148936170213,3.5,The Palms Casino Resort 4321 W Flamingo  Rd Las Vegas  NV 89103
1429,11,chicken lettuce wraps,P F Chang's China Bistro,0.05263157894736842,3.5,2420 W Happy Valley Rd Norterra Phoenix  AZ 85085
1430,12,chicken lettuce wraps,P F Chang's China Bistro,0.05,3.5,1095 S Rampart Blvd Westside Las Vegas  NV 89145
1431,13,chicken lettuce wraps,Pei Wei Asian Diner,0.047619047619047616,3.5,1085 W Queen Creek Rd Suite 1 Chandler  AZ 85248
1432,14,chicken lettuce wraps,Pei Wei Asian Diner,0.043478260869565216,3.5,20851 N Scottsdale Rd. Suite 105 Scottsdale  AZ 85255
1433,15,chicken lettuce wraps,P F Chang's China Bistro,0.04081632653061224,3.5,740 South Mill Ave Ste 140 Tempe  AZ 85281
1434,16,chicken lettuce wraps,Pei Wei Asian Diner,0.04,3.5,20022 N 67th Ave. Suite 100 Glendale  AZ 85308
1435,17,chicken lettuce wraps,Ling and Louie's Asian Bar and Grill,0.04,3.5,5040 Wild Horse Pass Blvd Gila River Indian Casino Community Chandler  AZ 85226
1436,18,chicken lettuce wraps,Pei Wei Asian Diner,0.038461538461538464,3.5,267 E Bell Rd. Suite 1 Phoenix  AZ 85022
1437,19,chicken lettuce wraps,P F Chang's China Bistro,0.038461538461538464,3.5,16170 N 83rd Ave Peoria  AZ 85382
1438,20,chicken lettuce wraps,Pei Wei Asian Diner,0.03571428571428571,3.5,10830 W Charleston Blvd. Suite 110 Summerlin Las Vegas  NV 89135
1439,21,chicken lettuce wraps,P F Chang's China Bistro,0.035211267605633804,3.5,Planet Hollywood Resort & Casino 3667 Las Vegas Blvd The Strip Las Vegas  NV 89109
1440,22,chicken lettuce wraps,Pei Wei Asian Diner,0.034482758620689655,3.5,10575 S Eastern Ave. Suite 100 Anthem Henderson  NV 89052
1441,23,chicken lettuce wraps,Noodle ChaCha,0.03125,3.0,2021 W Sunset Rd Henderson  NV 89014
1442,24,chicken lettuce wraps,P F Chang's China Bistro,0.02857142857142857,3.5,3255 W Chandler Blvd Chandler Fashion Center Chandler  AZ 85226
1443,25,chicken lettuce wraps,Pei Wei Asian Diner,0.027777777777777776,3.5,7131 W Ray Rd. Bldg. 1 Suite 3 Chandler  AZ 85226
1444,26,chicken lettuce wraps,Mr. Beijing,0.027777777777777776,3.5,730 E Flamingo Rd Ste 8 Eastside Las Vegas  NV 89119
1445,27,chicken lettuce wraps,Pan Asia Sushi Chinese Fusion,0.022727272727272728,3.0,2485 E Baseline Rd Ste 157 Phoenix  AZ 85042
1446,28,chicken lettuce wraps,Dragon Express,0.02,4.0,1125 W Baseline Rd Mesa  AZ 85210
1447,29,chicken lettuce wraps,P F Chang's China Bistro,0.0196078431372549,3.0,The District 101 S Green Valley Pkwy Anthem Henderson  NV 89012
1448,30,chicken lettuce wraps,P F Chang's China Bistro,0.018518518518518517,3.5,7135 E Camelback Rd Ste 101 The Waterfront Scottsdale  AZ 85251
1449,31,chicken lettuce wraps,P F Chang's China Bistro,0.017857142857142856,3.5,4165 S Paradise Rd Eastside Las Vegas  NV 89109
1450,32,chicken lettuce wraps,Miu's Cuisine,0.017241379310344827,4.0,2314 E Apache Blvd Tempe  AZ 85281
1451,33,chicken lettuce wraps,Bamboo Club,0.01694915254237288,3.0,8624 E Shea Blvd Scottsdale  AZ 85260
1452,34,chicken lettuce wraps,Ling & Louie's Asian Bar and Grill,0.011627906976744186,3.5,9397 E Shea Blvd Ste 125 Scottsdale  AZ 85260
1453,35,chicken lettuce wraps,China Poblano,0.010752688172043012,3.0,3708 Las Vegas Blvd S The Strip Las Vegas  NV 89109
1454,36,chicken lettuce wraps,Red 8,0.006711409395973154,3.5,3131 Las Vegas Blvd S The Strip Las Vegas  NV 89109
1455,37,chicken lettuce wraps,Pan Asian,0.0033112582781456954,4.5,2980 S Durango Dr Ste 101 Westside Las Vegas  NV 89117
1456,38,chicken lettuce wraps,Pho Kim Long,0.002890173410404624,3.5,4029 Spring Mountain Rd Chinatown Las Vegas  NV 89102
1457,1,dumplings,New Asia Fast Food,4.0,3.0,402 King Street N Waterloo  ON N2J 2Z4
1458,2,dumplings,Fat Dumpling,2.423076923076923,3.5,3959 W Spring Mountain Rd Chinatown Las Vegas  NV 89109
1459,3,dumplings,Grace and Healthy Premium Dumplings,2.0,4.5,150 University Avenue W Waterloo  ON N2L 6J3
1460,4,dumplings,Three Villages Restaurant,1.564102564102564,4.0,5115 W Spring Mountain Rd Chinatown Las Vegas  NV 89103
1461,5,dumplings,DumplingHaus,1.34,3.5,702 N Midvale Blvd Madison  WI 53705
1462,6,dumplings,Chop Chop Leith,1.2857142857142858,4.0,76 Commercial Street Leith Edinburgh EH6 6LX
1463,7,dumplings,Hao Bao,1.25,4.5,Phoenix  AZ
1464,8,dumplings,QQ Asian Buffet,1.0,2.5,1291 N Sherman Ave Madison  WI 53704
1465,9,dumplings,Dumpling King,1.0,4.5,5740 Spring Mountain Rd Chinatown Las Vegas  NV 89146
1466,10,dumplings,Chop Chop,0.9230769230769231,3.0,248 Morrison Street West End Edinburgh EH3 8DT
1467,11,dumplings,Umami Ramen & Dumpling Bar,0.8953488372093024,3.5,923 Williamson St Williamson - Marquette Madison  WI 53703
1468,12,dumplings,Bund Shanghai,0.7586206896551724,3.5,3545 S Decatur Blvd Ste A Chinatown Las Vegas  NV 89103
1469,13,dumplings,Magic Wok,0.75,4.0,2044 Atwood Ave Schenk - Atwood Madison  WI 53704
1470,14,dumplings,Chou's Kitchen,0.7254901960784313,4.0,910 N Alma School Rd Chandler  AZ 85224
1471,15,dumplings,Jade Star,0.6666666666666666,3.5,10050 W Bell Rd Ste 8 Sun City  AZ 85351
1472,16,dumplings,Grand China Restaurant,0.5,3.0,2608 Allen Blvd Middleton  WI 53562
1473,17,dumplings,Rainbow Arch Restaurant,0.5,3.5,8-16a Morrison Street West End Edinburgh EH3 8BJ
1474,18,dumplings,Leung Yue Hot Pot,0.5,4.0,1508 King St. E Kitchener  ON N2G 2P1
1475,19,dumplings,Hong Fu Noodle,0.5,3.5,3-7 Waterloo Pl Edinburgh EH1 3BG
1476,20,dumplings,Fortunes,0.5,2.0,4321 W Flamingo Rd Inside the Palms Casino Resort Las Vegas  NV 89103
1477,21,dumplings,China Mama Restaurant,0.43243243243243246,3.5,3420 S Jones Blvd Chinatown Las Vegas  NV 89136
1478,22,dumplings,Double 10,0.4,4.5,3306 A University Ave Madison  WI 53705
1479,23,dumplings,1900 Asian Cuisine,0.39285714285714285,3.0,5115 Spring Mountain Rd Ste 103 Chinatown Las Vegas  NV 89146
1480,24,dumplings,China Wok,0.38461538461538464,3.5,1724 Fordem Ave Madison  WI 53704
1481,25,dumplings,Szechuan Cuisine,0.38461538461538464,4.0,5865 W Ray Rd Chandler  AZ 85226
1482,26,dumplings,The Clever Koi,0.36363636363636365,4.0,4236 N Central Ave Phoenix  AZ 85012
1483,27,dumplings,Stack Dim Sum Bar,0.35714285714285715,4.5,42 Dalmeny Street Leith Edinburgh EH6 8RG
1484,28,dumplings,Lao Ching Hing,0.35,3.0,Cofco Chinese Cultural Ctr 668 N 44th St Phoenix  AZ 85008
1485,29,dumplings,China Magic Noodle House,0.3389830508474576,4.0,2015 N Dobson Rd Chandler  AZ 85224
1486,30,dumplings,Panda Garden,0.3333333333333333,4.0,922 Windsor St Sun Prairie  WI 53590
